xcoord,ycoord,status,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
-,-,U,84527,04may2009,2009,5,4,1457,May,2009,Arson,81000,ARSON-1ST DEGREE/SUCCESS,Yes,No,No,1,3,13,2260,VANDEVENTER,0,SOUTH VANDEVENTER,KINSHIGHWAY BRANCH,,May2009.dta
-,-,U,84603,05may2009,2009,5,5,130,May,2009,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,6,73,8740,GOODFELLOW BLVD,0,,,,May2009.dta
-,-,U,85304,09may2009,2009,5,9,1334,May,2009,Narcotics,182999,DRUGS-POSSESSION/OTHR UNSPEC DRUG,Yes,No,No,1,1,2,7716,PENNSYLVANIA,0,,SO ST. LOUIS SQUARE PARK,,May2009.dta
-,-,U,85620,11may2009,2009,5,11,1230,May,2009,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER,BUS TRAIN PICK-UP STATION,May2009.dta
-,-,U,86212,15may2009,2009,5,15,135,May,2009,Aggravated Assault,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",Yes,No,No,1,6,76,5600,GOODFELLOW BLVD,0,,,SIDEWALK,May2009.dta
-,-,U,86905,19may2009,2009,5,19,1437,May,2009,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,4,36,1404,SPRUCE,0,,METRO LINK STATION,,May2009.dta
561650.418377314,1021265.92442778,T,87187,21may2009,2009,5,21,800,May,2009,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,4,36,520,SOUTH JEFFERSON,0,SACRAMENTO,,,May2009.dta
-,-,U,87590,23may2009,2009,5,23,1130,May,2009,Disorderly Conduct,241500,DISORDERLY CONDUCT-PEACE DSTRB/SPORTS EVNT,Yes,No,No,1,4,35,420,S 8TH,0,S.EIGHTH,BUSCH STADIUM,CARDINALS V. ROYALS,May2009.dta
573379.148277428,1003606.57991822,T,89025,27mar2009,2009,3,27,1136,June,2009,Forgery and Counterfeiting,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,No,No,Yes,1,5,67,3710,GRAND,0,GRAND,MOBILE SERVICE STATION,,June2009.dta
-,-,U,89071,03may2009,2009,5,3,1335,June,2009,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,No,No,Yes,1,4,61,1400,14TH,0,CASS,,,June2009.dta
-,-,U,89168,27may2009,2009,5,27,445,June,2009,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",No,No,Yes,1,7,78,5600,MINERVA,0,BLACKSTONE,,,June2009.dta
573904.994337335,1022099.7672849,T,89195,29may2009,2009,5,29,1515,June,2009,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,Yes,1,9,38,3916,WESTMINSTER,0,WESTMINSTER,,,June2009.dta
-,-,U,89811,04jun2009,2009,6,4,1300,June,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,1414,SPRUCE ST,0,SPRUCE,CIVIC CENTER METROLINK STATION,,June2009.dta
-,-,U,89812,04jun2009,2009,6,4,1300,June,2009,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,4,36,1414,SPRUCE ST,0,SPRUCE,CIVIC CENTER METROLINK STATION,,June2009.dta
-,-,U,89982,05jun2009,2009,6,5,1300,June,2009,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,1,1,100,E. ELWOOD ST,0,,,,June2009.dta
-,-,U,90779,09jun2009,2009,6,9,2200,June,2009,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,2,14,3200,HAMPTON,0,,TILLIES PARK,,June2009.dta
-,-,U,90909,10jun2009,2009,6,10,1934,June,2009,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,8,0,4110,N SARAH,0,,,,June2009.dta
-,-,U,92600,20jun2009,2009,6,20,1916,June,2009,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,7,0,1431,WELLS AVE,0,COOK,,,June2009.dta
-,-,U,94389,12jun2009,2009,6,12,1455,July,2009,Robbery,31211,ROBBERY-HIGHWAY    /KNIFE USED/SUCCESSFUL,No,No,Yes,1,1,17,4636,MICHIGAN,0,COMPTON,,,July2009.dta
585387.765286803,1015147.26370353,T,94442,23jun2009,2009,6,23,2128,July,2009,Frauds,115200,FRAUD-STEALING BY DECEIT/UNDER $150,No,No,Yes,1,4,36,701,TUCKER,0,TUCKER,MISSOURI BAR,,July2009.dta
-,-,U,94500,29jun2009,2009,6,29,1400,July,2009,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",No,No,Yes,1,6,69,4100,KINGSHIGHWAY,0,,,,July2009.dta
-,-,U,94595,01jul2009,2009,7,1,638,July,2009,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,7,48,731,HODIAMONT,0,,,DELMAR METROLINK PLATFORM,July2009.dta
-,-,U,94681,01jul2009,2009,7,1,1450,July,2009,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,METRO LINK STATION,,July2009.dta
-,-,U,95073,03jul2009,2009,7,3,1750,July,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,7,48,731,HODIAMONT,0,,DELMAR STATION,@METROLINK - DELMAR,July2009.dta
-,-,U,95703,07jul2009,2009,7,7,1430,July,2009,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER STATION,PASSENGER PICK-UP STATION,July2009.dta
-,-,U,96084,09jul2009,2009,7,9,1415,July,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,METROLINK PLATFORM,METRO LINK (CIVIC CENTER),July2009.dta
-,-,U,96637,12jul2009,2009,7,12,1415,July,2009,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,4,35,250,SOUTH 8TH STREET,0,SOUTH 8TH,,,July2009.dta
-,-,U,97024,14jul2009,2009,7,14,2030,July,2009,Disorderly Conduct,241500,DISORDERLY CONDUCT-PEACE DSTRB/SPORTS EVNT,Yes,No,No,1,4,36,420,S 8TH ST,0,8TH,,BUSCH STADIUM,July2009.dta
-,-,U,98219,21jul2009,2009,7,21,1155,July,2009,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,1,17,4800,I 55 SOUTHBOUND,0,,,HIGHWAY,July2009.dta
-,-,U,99633,29jul2009,2009,7,29,1341,July,2009,Other Offense,266100,PUBLIC ORDER-DEMONSTRATING,Yes,No,No,1,1,4,4401,HOLLY HILLS AVE,0,,,,July2009.dta
-,-,U,99981,31jul2009,2009,7,31,1730,July,2009,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,7,0,118,DE BALIVIERE,0,,,,July2009.dta
-,-,U,100025,31jul2009,2009,7,31,2201,July,2009,Arson,83000,ARSON-KNOWINGLY BURNING/SUCCESS,Yes,No,No,1,0,0,7700,E. RAILROAD,0,,,,July2009.dta
-,-,U,100134,14jun2009,2009,6,14,1730,August,2009,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",No,No,Yes,1,4,35,601,OLIVE,0,,,,August2009.dta
-,-,U,100202,12jul2009,2009,7,12,355,August,2009,Aggravated Assault,42014,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,Yes,No,No,1,6,72,5210,BEACON,0,BEACON,,,August2009.dta
-,-,U,100225,18jul2009,2009,7,18,1550,August,2009,Robbery,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,No,No,Yes,1,7,50,5931,HIGHLAND,0,DR MARTIN LUTHER KIN,,,August2009.dta
-,-,U,102256,11aug2009,2009,8,11,1355,August,2009,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,1,4,4400,HAVEN ST,0,HAVEN,,CHRISTY PARK,August2009.dta
-,-,U,102967,15aug2009,2009,8,15,220,August,2009,Aggravated Assault,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,Yes,No,No,1,5,64,3500,I 70 WESTBOUND,0,,,,August2009.dta
-,-,U,103159,16aug2009,2009,8,16,315,August,2009,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,6,69,4600,RICHARD PL/  KENNETH,0,RICHARD,,SUSPECTS RESIDENCE,August2009.dta
-,-,U,103324,17aug2009,2009,8,17,1030,August,2009,Other Offense,264100,HEALTH-SANITATION VIOL,Yes,No,No,1,1,1,1,LOUGHBOROUGH DR,0,LOUGHBOROUGH,CARONDELET PARK,,August2009.dta
-,-,U,104357,23aug2009,2009,8,23,320,August,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,1,1,200,FASSEN,0,,,,August2009.dta
-,-,U,104408,23aug2009,2009,8,23,1346,August,2009,Liquor Laws,229999,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,Yes,No,No,1,3,22,2500,UTAH ST,0,,,,August2009.dta
-,-,U,105085,27aug2009,2009,8,27,1120,August,2009,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,4,36,1414,SPRUCE ST,0,,METRO LINK STATION,,August2009.dta
-,-,U,105982,11aug2009,2009,8,11,1,September,2009,Aggravated Assault,42011,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,No,No,Yes,1,3,20,1,VICTOR,0,RUSSELL,TRESTLE BEHIND FLOOD WALL,TRESTLE BEHIND FLOOD WALL,September2009.dta
-,-,U,105996,15aug2009,2009,8,15,500,September,2009,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,0,0,1100,N 3RD,0,NORTH 3RD,ECONOLODGE HOTEL,,September2009.dta
-,-,U,106361,02sep2009,2009,9,2,1109,September,2009,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,7,52,1511,N KINGSHIGHWAY,0,KINGSHIGHWAY,,,September2009.dta
-,-,U,106393,02sep2009,2009,9,2,1325,September,2009,Other Offense,266100,PUBLIC ORDER-DEMONSTRATING,Yes,No,No,1,4,35,610,LOCUST,0,,,,September2009.dta
-,-,U,106414,02sep2009,2009,9,2,1519,September,2009,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,0,0,2101,BRANCH,0,AGNES,,STREET,September2009.dta
-,-,U,106740,04sep2009,2009,9,4,1330,September,2009,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER METROLINK STATION,,September2009.dta
-,-,U,108247,12sep2009,2009,9,12,1714,September,2009,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,420,S. 8TH,0,S.EIGHTH,BUSCH STADIUM,GATE 5,September2009.dta
-,-,U,108254,12sep2009,2009,9,12,1755,September,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,36,420,S EIGHTH ST,0,EIGHTH,BUSCH STADIUM,STADIUM,September2009.dta
-,-,U,108604,14sep2009,2009,9,14,1600,September,2009,Burglary,51322,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,Yes,No,No,1,5,67,4030,BAILEY AVE,0,KOSSUTH,,,September2009.dta
-,-,U,108793,15sep2009,2009,9,15,1708,September,2009,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,1,1,100,E BELLERIVE,0,,,,September2009.dta
-,-,U,109180,17sep2009,2009,9,17,1715,September,2009,Larceny,63701,LARCENY-SHOPLIFT UNDER $500,Yes,No,No,1,6,74,8971,HALLS FERRY CIR,0,,FAMILY DOLLAR,,September2009.dta
-,-,U,109953,21sep2009,2009,9,21,2004,September,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,36,1414,SPRUCE,0,,METRO LINK,@METROLINK - SAVVIS CENTER,September2009.dta
-,-,U,110218,23sep2009,2009,9,23,1255,September,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,7,50,6001,DR KING,0,,,,September2009.dta
-,-,U,110219,23sep2009,2009,9,23,1255,September,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,7,50,6001,DR KING,0,,,,September2009.dta
-,-,U,111326,30sep2009,2009,9,30,735,September,2009,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,4,0,1414,SPRUCE,0,15TH,CIVIC CENTER STATION,BUS PICK-UP STATION,September2009.dta
-,-,U,111443,18dec2008,2008,12,18,800,September,2009,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,4,34,1116,A RUTGER,0,A RUTGER,,,September2009.dta
-,-,U,111550,18sep2009,2009,9,18,1551,October,2009,Sexual Assault,21000,RAPE -- FORCIBLE,No,No,Yes,1,6,74,900,RIVERVIEW,0,RIVERVIEW,,,October2009.dta
-,-,U,111574,22sep2009,2009,9,22,2130,October,2009,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,No,No,Yes,1,1,16,4200,SPRING,0,SPRING,,ON STREET (STREET ROBBERY),October2009.dta
-,-,U,111867,02oct2009,2009,10,2,317,October,2009,Driving Under Influence,212000,DUI-DRVING UNDR INFLUNC ALC/DRUGS,Yes,No,No,1,3,81,3000,TOWER GROVE AVE,0,MAGNOLIA,,,October2009.dta
-,-,U,111962,02oct2009,2009,10,2,1635,October,2009,Aggravated Assault,42013,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,9,37,3560,GRAND,0,,GRAND METRO/LINK STATION,METRO LINK AGENCY,October2009.dta
-,-,U,112625,06oct2009,2009,10,6,1130,October,2009,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,8,58,4246,DR MARTIN LUTHER KIN,0,DR MARTIN LUTHER KIN,,,October2009.dta
-,-,U,112783,07oct2009,2009,10,7,600,October,2009,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,9,77,3200,RENAISSANCE,0,SCHOOL,,,October2009.dta
-,-,U,113707,12oct2009,2009,10,12,1654,October,2009,Other Assaults,91303,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,Yes,No,No,1,7,78,6055,DR MARTIN LUTHER KIN,0,,,,October2009.dta
-,-,U,116386,28oct2009,2009,10,28,1115,October,2009,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,0,0,300,N 18TH ST,0,18TH,METRO LINK (UNION STATION PLATFORM),UNION STATION,October2009.dta
-,-,U,116976,07apr2009,2009,4,7,1,November,2009,Other Offense,263600,OBSTRUCT GOVRN OP-ELECTION LAW VIOLATION,Yes,No,No,1,4,35,300,NORTH TUCKER,0,NORTH TUCKER,,,November2009.dta
-,-,U,117051,23sep2009,2009,9,23,800,November,2009,Frauds,112010,FRAUD-CREDIT DEVICE/OVER $150,Yes,No,No,1,3,15,3657,A CONNECTICUT,0,A CONNECTICUT,,,November2009.dta
-,-,U,117127,23oct2009,2009,10,23,140,November,2009,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,No,No,Yes,1,5,65,3700,25TH,0,25TH,RESIDENCE,,November2009.dta
-,-,U,117590,02nov2009,2009,11,2,1548,November,2009,Vagrancy,250000,LOITERING-BEGGING,Yes,No,No,1,4,35,300,LACLEDES LANDING,0,,,@LACLEDES LANDING,November2009.dta
-,-,U,118114,05nov2009,2009,11,5,2210,November,2009,Larceny,66701,LARCENY-BICYCLES UNDER $500,Yes,No,No,1,1,80,3750,HOLLY HILLS AVE,0,HOLLY HILLS,CARONDELET PARK,INSIDE PARK,November2009.dta
-,-,U,119318,12nov2009,2009,11,12,1800,November,2009,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,36,1515,CLARK AVE,0,CLARK,KIEL GARAGE,,November2009.dta
-,-,U,119748,14nov2009,2009,11,14,2328,November,2009,Driving Under Influence,212000,DUI-DRVING UNDR INFLUNC ALC/DRUGS,Yes,No,No,1,1,4,4300,CARONDELET,0,,,,November2009.dta
-,-,U,120597,20nov2009,2009,11,20,1601,November,2009,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",Yes,No,No,1,5,59,3836,NATURAL BRDG,0,NATURAL,,,November2009.dta
-,-,U,120655,20nov2009,2009,11,20,2108,November,2009,Robbery,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,Yes,No,No,1,7,78,1300,GOODFELLOW BLVD,0,GOODFELLOW,,,November2009.dta
-,-,U,122326,21sep2009,2009,9,21,800,December,2009,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,3,25,3262,S. GRAND,0,S. GRAND,WINGSTOP,,December2009.dta
-,-,U,122439,19nov2009,2009,11,19,2112,December,2009,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,Yes,No,No,1,5,59,2900,HYAMS,0,GREER,,,December2009.dta
-,-,U,122533,28nov2009,2009,11,28,855,December,2009,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,4,36,1414,SPRUCE STREET,0,SPRUCE,CIVIC CENTER METROLINK STATION,LRV PLATFORM,December2009.dta
-,-,U,124576,14dec2009,2009,12,14,1445,December,2009,Larceny,61701,LARCENY-PICKPOCKET UNDER $500,Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER STATION,BUS/TRAIN PICK-UP AREA,December2009.dta
-,-,U,124817,16dec2009,2009,12,16,1220,December,2009,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,7,47,250,DEBALIVERE,0,DEBALIVERE,FOREST PARK STATION,BUS/TRAIN PASSENGER PICK-UP AREA,December2009.dta
-,-,U,126097,24dec2009,2009,12,24,1255,December,2009,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,3,15,3700,AS KINGSHIGHWAY BLVD,0,,CENTRAL VISUAL/PERF. ARTS HIGH SCHOOL,,December2009.dta
-,-,U,127506,06jan2010,2010,1,6,1230,January,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,510,S 2ND ST,0,,,,January2010.dta
-,-,U,128083,11jan2010,2010,1,11,2200,January,2010,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,7,0,250,DEBALIEVERE,0,,FOREST PARK METRO LINK PLATFORM,@FOREST PARK METROLINK,January2010.dta
-,-,U,128363,13jan2010,2010,1,13,2200,January,2010,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,0,0,4918,RICHARD PL,0,MONTCLAIR,,,January2010.dta
-,-,U,128458,14jan2010,2010,1,14,1545,January,2010,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,4,0,1414,SPRUCE,0,SPRUCE,CIVIC CENTER,METRO AGENCY BUS PICK-UP STATION,January2010.dta
-,-,U,129173,19jan2010,2010,1,19,1130,January,2010,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,6,0,5601,W. FLORISSANT,0,W. FLORISSANT,,,January2010.dta
-,-,U,129753,23jan2010,2010,1,23,1600,January,2010,Aggravated Assault,43012,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,Yes,No,No,1,1,4,4700,LOUGHBOROUGH,0,,,,January2010.dta
-,-,U,129898,24jan2010,2010,1,24,2050,January,2010,Larceny,69703,LARCENY-ALL OTH/FRM PRSN/UNDER $500,Yes,No,No,1,0,0,1301,GOODFELLOW BLVD,0,,,,January2010.dta
-,-,U,130298,28jan2010,2010,1,28,900,January,2010,Other Assaults,91123,SIMPLE ASSAULT-CHILD/NO INJURY,Yes,No,No,1,0,0,4248,SUMNER HIGH,0,,,@SUMNER HIGH,January2010.dta
-,-,U,130629,21feb2009,2009,2,21,444,January,2010,Other Offense,262100,PORNAGRAPHY-PROMOTING,No,No,Yes,1,2,10,7112,JAMES,0,ST JAMES,,,January2010.dta
575252.1793838399,995499.9173347499,T,130988,03jan2010,2010,1,3,2332,February,2010,Burglary,51230,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,No,No,Yes,1,1,17,4904,BROADWAY,0,BROADWAY,,:APT N,February2010.dta
-,-,U,131035,15jan2010,2010,1,15,1011,February,2010,Weapons,151130,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,No,No,Yes,1,9,37,3001,SAMUEL SHEPARD,0,DELMAR,,,February2010.dta
-,-,U,131084,23jan2010,2010,1,23,1600,February,2010,Driving Under Influence,211000,DUI-DRVING WHILE INTOXICATED,No,No,Yes,1,1,4,4700,LOUGHBOROUGH,0,,,,February2010.dta
-,-,U,131341,02feb2010,2010,2,2,1557,February,2010,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,5,65,4300,N 22ND,0,,,CITY STREET,February2010.dta
-,-,U,132018,08feb2010,2010,2,8,1435,February,2010,Narcotics,182400,DRUGS-POSSESSION/MARIJUANA,Yes,No,No,1,1,16,4615,SOUTH GRAND,0,SOUTH GRAND,,,February2010.dta
-,-,U,132164,10feb2010,2010,2,10,1503,February,2010,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,2,10,2510,MCCAUSLAND AVE,0,HOFFMAN,WALGREENS,,February2010.dta
-,-,U,132183,10feb2010,2010,2,10,1750,February,2010,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,6,73,8959,RIVERVIEW BLVD,0,RIVERVIEW,NASH SCHOOL,,February2010.dta
-,-,U,133558,22feb2010,2010,2,22,1200,February,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,0,0,1192,HALLS FERRY,0,,,,February2010.dta
-,-,U,133576,22feb2010,2010,2,22,1411,February,2010,Narcotics,182250,DRUGS-POSSESSION/COCAINE,Yes,No,No,1,4,62,1220,N BROADWAY,0,,,,February2010.dta
-,-,U,134049,26feb2010,2010,2,26,2100,February,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,48,6169,DES PERES AVE,0,,,,February2010.dta
-,-,U,134310,20nov2009,2009,11,20,1730,February,2010,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,1,18,3800,MISSOURI,0,MISSOURI,RESIDENCE,,February2010.dta
-,-,U,134311,20nov2009,2009,11,20,1730,February,2010,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,1,18,3800,MISSOURI,0,MISSOURI,RESIDENCE,,February2010.dta
-,-,U,134705,01mar2010,2010,3,1,2306,March,2010,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,1,18,2000,GASCONADE ST,0,,,,March2010.dta
-,-,U,135043,04mar2010,2010,3,4,1400,March,2010,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,3,15,3600,UTAH ST,0,CLARK,,,March2010.dta
-,-,U,135514,08mar2010,2010,3,8,600,March,2010,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,5,64,900,E ADELAIDE,0,,ADELAIDE OVERPASS,,March2010.dta
-,-,U,135554,08mar2010,2010,3,8,1330,March,2010,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,7,50,5700,MAFFITT,0,,,,March2010.dta
-,-,U,138262,26mar2010,2010,3,26,1700,March,2010,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,Yes,No,No,1,4,36,1501,PINE ST,0,PINE ST.,,,March2010.dta
-,-,U,138563,28mar2010,2010,3,28,2120,March,2010,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,1,1,7903,E PRIMM ST,0,,,,March2010.dta
588648.705275062,1015158.33725004,T,139068,09feb2010,2010,2,9,1145,April,2010,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,Yes,1,4,35,400,4TH,0,4TH,,,April2010.dta
578095.887312111,1047382.43514504,T,139147,20mar2010,2010,3,20,1500,April,2010,Larceny,69502,"LARCENY-ALL OTHER OVER $25,000",No,No,Yes,1,6,79,8000,HALL,0,HALL,ROADRUNNER TRANSPORTATION SERVICE,,April2010.dta
-,-,U,139182,26mar2010,2010,3,26,1,April,2010,Other Offense,263120,OBSTRUCT GOVRN OP-FALSE REPORT,No,No,Yes,1,4,36,1535,MARKET,0,OLIVE,,,April2010.dta
-,-,U,139268,01apr2009,2009,4,1,800,April,2010,Frauds,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,Yes,No,No,1,9,31,1528,TEXAS,0,TEXAS,,,April2010.dta
-,-,U,139321,01apr2010,2010,4,1,1046,April,2010,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,1,1,7834,RIO TINTO PL,0,GOYA,,SOUTHWEST CROSSING APARTMENT COMPLEX,April2010.dta
-,-,U,139800,04apr2010,2010,4,4,600,April,2010,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,5,64,3143,N. BROADWAY,0,N. BROADWAY,CASH S SCRAP METAL & IRON,,April2010.dta
-,-,U,140512,08apr2010,2010,4,8,1606,April,2010,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,1,16,3300,GASCONADE,0,,MARQUETTE PARK,@PARK - MARQUETTE,April2010.dta
-,-,U,140635,09apr2010,2010,4,9,1100,April,2010,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,1414,SPRUCE,0,SPRUCE,CIVIC CENTER STATION,BUS/TRAIN PASSENGER PICK-UP AREA,April2010.dta
-,-,U,141027,11apr2010,2010,4,11,1547,April,2010,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,7,47,250,DEBALIVIERE,0,,FOREST PARK METRO LINK PLATFORM,@METROLINK - FOREST PARK,April2010.dta
