xcoord,ycoord,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
575586.648093425,1032801.94164458,481979,27oct2016,2016,10,27,2035,November,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,No,No,No,1,6,68,4301,NATURAL BRIDGE,,NATURAL BRIDGE,,,November2016.dta
563389.779701356,1029899.54894225,481983,28oct2016,2016,10,28,1020,November,2016,Other Offense,266510,PUBLIC ORDER-TRESPASSING,No,No,No,1,5,48,5536,BARTMER,,BARTMER,,,November2016.dta
575300.820226267,1016153.56105208,482001,30oct2016,2016,10,30,300,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,29,1300,S GRAND BLVD,,GRAND,,@SLU HOSPITAL,November2016.dta
578383.118206996,1023335.45584648,482012,30oct2016,2016,10,30,1300,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,1233,N LEONARD,,N LEONARD,,,November2016.dta
569468.658857141,989379.567517944,482017,30oct2016,2016,10,30,1900,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,2,7300,MINNESOTA AVE,,,,,November2016.dta
578383.118206996,1023335.45584648,482060,31oct2016,2016,10,31,2301,November,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,1233,N LEONARD,,N LEONARD,,,November2016.dta
559814.221935213,1006941.19469435,482114,01nov2016,2016,11,1,929,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,14,5800,MARQUETTE AVE,,,,,November2016.dta
561650.418377314,1021265.92442778,482293,02nov2016,2016,11,2,1049,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,November2016.dta
575029.505234323,1021059.94139498,482303,02nov2016,2016,11,2,1250,November,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,37,3700,LINDELL BLVD,,LINDELL,,SLU LIBRARY,November2016.dta
561650.418377314,1021265.92442778,482310,02nov2016,2016,11,2,1340,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,November2016.dta
560218.261167098,1032337.58204678,482397,03nov2016,2016,11,3,800,November,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,5,48,1265,AMHERST PL,,LOTUS,,,November2016.dta
560218.261167098,1032337.58204678,482398,03nov2016,2016,11,3,800,November,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",Yes,No,No,1,5,48,1265,AMHERST PL,,LOTUS,,,November2016.dta
561650.418377314,1021265.92442778,482414,03nov2016,2016,11,3,1122,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,November2016.dta
561650.418377314,1021265.92442778,482418,03nov2016,2016,11,3,1200,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,November2016.dta
561650.418377314,1021265.92442778,482434,03nov2016,2016,11,3,1440,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK RESTROOM,November2016.dta
580281.499895453,1033981.36824811,482446,03nov2016,2016,11,3,1600,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,6,68,4000,W FLORISSANT AVE,,FLORISSANT,,,November2016.dta
579804.094869353,1038667.10637504,482544,04nov2016,2016,11,4,1130,November,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,6,79,800,E TAYLOR AVE,,,,,November2016.dta
565379.599491451,1017768.24834901,482561,04nov2016,2016,11,4,1300,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,40,5100,OAKLAND AVE,,CLAYTON,JAMES S. MCDONNELL PLANETARIUM,@ST LOUIS SCIENCE CENTER,November2016.dta
583843.263223935,1013879.55444594,482563,04nov2016,2016,11,4,1340,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,33,1000,DILLON CT,,14TH,,@PEABODY SCHOOL,November2016.dta
586375.346136205,1018412.71194198,482972,07nov2016,2016,11,7,1517,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,LOCUST,CHRIST CHURCH CATHEDRAL,,November2016.dta
568372.105880905,1025050.42195755,483328,10nov2016,2016,11,10,1700,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,29,400,S EUCLID,,EUCLID,,,November2016.dta
580628.773826249,1022945.01561104,483448,11nov2016,2016,11,11,1500,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,59,2900,JAMES COOL PAPA BELL AVE,,JAMES COOL PAPA BELL,,,November2016.dta
576185.787885413,1007781.90965773,483659,13nov2016,2016,11,13,1,November,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,3,25,3100,ARSENAL ST,,ARSENAL,,,November2016.dta
561650.418377314,1021265.92442778,483862,14nov2016,2016,11,14,1550,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,5600,GRAND DR,,THEATRE,,,November2016.dta
561650.418377314,1021265.92442778,483960,15nov2016,2016,11,15,1045,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,November2016.dta
565554.486625534,1005626.56098312,484070,16nov2016,2016,11,16,903,November,2016,Sex Offenses,175500,SEX OFFNS-SX MISCONDUCT/FIRST,Yes,No,No,1,6,55,3500,N KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,@WHITE CASTLE - N KINGSHIGHWAY,November2016.dta
561650.418377314,1021265.92442778,484102,16nov2016,2016,11,16,1400,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,November2016.dta
561650.418377314,1021265.92442778,484107,16nov2016,2016,11,16,1430,November,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,2,82,700,CARR LANE DR,,CARR LANE,FOREST PARK,FOREST PARK,November2016.dta
586900.401696436,1019225.16545021,484230,17nov2016,2016,11,17,1125,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,700,N TUCKER BLVD,,TUCKER,GLOBE BUILDING,,November2016.dta
587633.599969521,1017765.06123776,484509,19nov2016,2016,11,19,1945,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,200,N 9TH ST,,9TH,,,November2016.dta
577470.043043602,1000687.49063995,484690,21nov2016,2016,11,21,1340,November,2016,Disorderly Conduct,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,Yes,No,No,1,3,16,4041,S BROADWAY,,,,@CARNAHAN SCHOOL,November2016.dta
574032.06279232,999584.2566312629,484860,23nov2016,2016,11,23,1,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,4300,VIRGINIA AVE,,COMPTON,CATHEDRAL VIEW APARTMENTS,,November2016.dta
584345.996995069,1018575.57671157,484871,23nov2016,2016,11,23,736,November,2016,Other Offense,266510,PUBLIC ORDER-TRESPASSING,Yes,No,No,1,4,36,201,N 17TH ST,,OLIVE,7 ELEVEN,,November2016.dta
576523.410950739,1004536.64973273,484982,24nov2016,2016,11,24,1200,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,19,3500,NEBRASKA AVE,,NEBRASKA,,,November2016.dta
584699.379828725,1013224.84383718,485062,25nov2016,2016,11,25,1500,November,2016,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",Yes,No,No,1,3,33,1301,N TUCKER BLVD,,,,CONSTRUCITON SITE,November2016.dta
580589.991300873,1032023.55277625,485075,25nov2016,2016,11,25,1700,November,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,6,67,3800,LEE AVE,,LEE,FAIRGROUNDS PARK,,November2016.dta
583225.317401055,1024996.16463679,485251,27nov2016,2016,11,27,300,November,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,2300,MARKET ST,,JEFFERSON,,@HOTEL- COURTYARD BY MARRIOTT,November2016.dta
583843.263223935,1013879.55444594,485277,27nov2016,2016,11,27,1327,November,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,33,1400,LASALLE ST,,LASALLE,CLINTON PEABODY HOUSING COMPLEX,,November2016.dta
564165.474974804,1036175.65230714,485635,23feb2016,2016,2,23,1300,December,2016,Other Assaults,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",No,No,No,1,5,50,5814,ROOSEVELT,,ROOSEVELT,,,December2016.dta
569477.002777718,990839.356185645,485646,20may2016,2016,5,20,832,December,2016,Other Offense,262100,PORNAGRAPHY-PROMOTING,Yes,No,No,1,1,1,516,LOUGHBOROUGH,,FOREST PARK,BLOW MIDDLE SCHOOL,BLOW PUBLIC SCHOOL,December2016.dta
568372.105880905,1025050.42195755,485652,16jun2016,2016,6,16,800,December,2016,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",No,No,No,1,5,38,410,EUCLID,,EUCLID,CENTRAL WEST END,,December2016.dta
566346.831525374,1030117.15799788,485691,16sep2016,2016,9,16,1,December,2016,Sex Offenses,176100,SEX OFFNS-SX ABUSE/1ST/NO CONSNT/VIC<12,Yes,No,No,1,5,51,5200,RIDGE AVE,,RIDGE,,CITY STREET,December2016.dta
576425.978590526,1019117.55486079,485702,04oct2016,2016,10,4,300,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,300,S GRAND,,S GRAND,,,December2016.dta
562805.741291922,1029814.55057414,485708,10oct2016,2016,10,10,1503,December,2016,Larceny,69602,"LARCENY-ALL OTHER $500 - $24,999",No,No,No,1,5,48,5579,CHAMBERLAIN,,CHAMBERLAIN,,,December2016.dta
578993.140471693,1033116.86623242,485728,24oct2016,2016,10,24,2218,December,2016,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,6,68,4111,LEE,,,,,December2016.dta
578993.140471693,1033116.86623242,485729,24oct2016,2016,10,24,2218,December,2016,Homicide,10000,HOMICIDE,No,No,No,1,6,68,4111,LEE,,,,,December2016.dta
575027.735344861,1020113.73621561,485756,03nov2016,2016,11,3,100,December,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,37,3700,LACLEDE AVE,,SPRING,,APT 1107,December2016.dta
572935.375518486,1043123.54500437,485765,07nov2016,2016,11,7,1600,December,2016,Sex Offenses,176200,SEX OFFNS-SX ABUSE/2ND/VIC 12-13 OR INCAPACITA,Yes,No,No,1,6,72,5500,BEACON AVE,,GRAND,,,December2016.dta
575898.586470488,1019634.66502584,485767,08nov2016,2016,11,8,125,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,37,35,S GRAND,,S GRAND,,,December2016.dta
578261.238224998,1024447.17462444,485768,08nov2016,2016,11,8,755,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,59,1400,N GRAND,,N GRAND,,,December2016.dta
586684.917381644,1019446.16142571,485777,10nov2016,2016,11,10,253,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,December2016.dta
582048.210979581,1031484.29770187,485808,16nov2016,2016,11,16,1105,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,67,4150,N GRAND,,N GRAND,BOOST MOBILE,NUISANCE ABATEMENT PROPERTY,December2016.dta
587030.800295066,1020861.4364454,485810,16nov2016,2016,11,16,1715,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,61,1119,N TUCKER,,N TUCKER,,,December2016.dta
579248.076616138,1002772.40404676,485821,18nov2016,2016,11,18,1,December,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,18,3700,ILLINOIS AVE,,,,,December2016.dta
577028.60684447,1003739.34674032,485836,20nov2016,2016,11,20,1400,December,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,19,3600,CALIFORNIA AVE,,CALIFORNIA,,,December2016.dta
565755.513749488,1000811.06189817,485838,20nov2016,2016,11,20,1700,December,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,5,4400,DELOR ST,,DELOR,,,December2016.dta
576425.978590526,1019117.55486079,485847,21nov2016,2016,11,21,2326,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,77,300,S GRAND,,S GRAND,,,December2016.dta
586684.917381644,1019446.16142571,485881,25nov2016,2016,11,25,2000,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,December2016.dta
586684.917381644,1019446.16142571,485953,30nov2016,2016,11,30,1446,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,December2016.dta
564088.906783439,1031979.13193551,485956,30nov2016,2016,11,30,1500,December,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,5,78,1433,BURD,,BURD,,,December2016.dta
586684.917381644,1019446.16142571,485959,30nov2016,2016,11,30,1600,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,December2016.dta
586684.917381644,1019446.16142571,485977,30nov2016,2016,11,30,2151,December,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,36,721,N TUCKER,,N TUCKER,,,December2016.dta
587059.434071198,1015777.16092062,486149,02dec2016,2016,12,2,1000,December,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,S 9TH ST,,,,CAB STAND,December2016.dta
587070.618986454,1018758.18104411,486271,03dec2016,2016,12,3,1138,December,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1100,WASHINGTON AVE,,,,,December2016.dta
564139.742245127,1006377.96149384,486688,06dec2016,2016,12,6,1955,December,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,2,14,5000,POTOMAC ST,,HEREFORD,,REAR,December2016.dta
585747.722151581,1019101.36162785,486689,06dec2016,2016,12,6,2000,December,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,WASHINGTON AVE,,WASHINGTON,,,December2016.dta
579536.366605893,1013268.02215217,486752,07dec2016,2016,12,7,1330,December,2016,Narcotics,182130,DRUGS-POSSESSION/HEROIN,Yes,No,No,1,3,31,1643,S JEFFERSON,,S JEFFERSON,,,December2016.dta
583843.263223935,1013879.55444594,486897,08dec2016,2016,12,8,1847,December,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,3,33,1400,CHOUTEAU AVE,,CHOUTEAU,,,December2016.dta
565494.55277466,1033701.11318526,486986,09dec2016,2016,12,9,1510,December,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,5,50,5500,WABADA AVE,,WABADA,LANGSTON,WELLS/GOODFELLOW,December2016.dta
551780.38358815,1004338.0181285,487130,10dec2016,2016,12,10,1830,December,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,2,9,7200,LANSDOWNE AVE,,LANSDOWNE,,@METROLINK - SHREWSBURY,December2016.dta
586183.078927822,1016779.41405538,487980,18dec2016,2016,12,18,2000,December,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,4,35,200,S TUCKER BLVD,,TUCKER,CRIMINAL JUSTICE CENTER,ST LOUIS CITY S DEPARTMENT OF CORREC,December2016.dta
577292.58896929,1003078.13852998,488493,23dec2016,2016,12,23,115,December,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,19,3700,IOWA AVE,,IOWA,,REAR,December2016.dta
569375.986964572,990351.130922325,488517,23dec2016,2016,12,23,910,December,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,1,1,7100,VIRGINIA AVE,,VIRGINIA,,,December2016.dta
584739.325174756,1010313.15948816,488984,27dec2016,2016,12,27,2230,December,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,21,800,GEYER AVE,,GEYER,,@BAR- MOLLYS BISTRO,December2016.dta
587198.544543989,1017961.70458245,489287,30dec2016,2016,12,30,1523,December,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1000,OLIVE ST,,OLIVE,,,December2016.dta
