xcoord,ycoord,objectid_1,id,dateOccurred,yearOccurred,monthOccurred,dayOccurred,timeOccurred,month,year,ucr,crime,description,newCrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationName,locationComment,_source
910469.137714081,1022721.22726357,197,69510,05jan2009,2009,1,5,800,2,2009,26,263899,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1,0,0,1,4,64,1621,NORTH 1ST ST,1621,N 1ST,ST. LOUIS COMMUNITY RELEASE CENTER,,February2009.dta
909126.639414828,1018594.45074024,198,69595,28jan2009,2009,1,28,1000,2,2009,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,4,35,555,WASHINGTON AVE,0,WASHINGTON,,,February2009.dta
906664.879574578,1018949.81781165,201,71562,14feb2009,2009,2,14,255,2,2009,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,36,1204,WASHINGTON AVE,1204,WASHINGTON,LURE,,February2009.dta
890143.639979329,1030292.62255383,202,72073,17feb2009,2009,2,17,1821,2,2009,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,8,55,4807,COTE BRILLIANTE,4807,COTE BRILLIANTE,,,February2009.dta
904492.761215411,1009862.33729899,203,72663,21feb2009,2009,2,21,1730,2,2009,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,3,21,2028,S 9TH ST,2028,S 9TH,,,February2009.dta
908743.272399411,1016082.50005549,204,72788,22feb2009,2009,2,22,1158,2,2009,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",1,0,0,1,4,35,200,S. BRAODWAY,0,S BROADWAY,,INTERPARK STADIUM EAST PARKING GARAG,February2009.dta
903127.016243495,1030418.18332632,206,73797,26jan2009,2009,1,26,1000,3,2009,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,1,1,5,65,2300,ANGELICA,0,& ANGELICA,,,March2009.dta
895161.376334913,1016295.32836999,207,73817,04feb2009,2009,2,4,1745,3,2009,6,63701,LARCENY-SHOPLIFT UNDER $500,0,0,1,1,9,29,1121,GRAND,0,GRAND,PHILLIPS  66,,March2009.dta
893915.453629911,1037579.21854491,208,73879,21feb2008,2008,2,21,2001,3,2009,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,0,1,1,6,69,4864,CARTER,0,CARTER,,,March2009.dta
906845.874619413,1018601.99534457,210,73924,26feb2009,2009,2,26,240,3,2009,15,152200,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,0,1,1,4,35,400,TUCKER,0,,,,March2009.dta
881824.589360245,1021308.1506934,211,73929,26feb2009,2009,2,26,1230,3,2009,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,2,82,6141,LAGOON,0,LAGOON,,: @FOREST PARK - PROBSTEIN GOLFCOURS,March2009.dta
901437.488126494,1032823.19328007,212,73937,27feb2009,2009,2,27,1000,3,2009,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,5,67,4258,PRAIRIE AVE,0,PRAIRIE,,,March2009.dta
888496.209547162,1005033.70653632,213,73951,27feb2009,2009,2,27,2000,3,2009,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,1,1,3,15,4244,MIAMI,0,MIAMI,,APARTMENT COMPLEX,March2009.dta
898845.35978058,1023332.82020049,214,73977,28feb2009,2009,2,28,1900,3,2009,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,1,0,0,1,9,59,3225,RENAISSANCE,0,,,,March2009.dta
890944.292577494,1033019.31985632,216,74162,02mar2009,2009,3,2,1450,3,2009,18,182250,DRUGS-POSSESSION/COCAINE,1,0,0,1,8,55,4873,ST. LOUIS,0,,SALAMA S MARKET,STORE PARKING LOT,March2009.dta
887540.961785745,1044248.60021924,218,74340,03mar2009,2009,3,3,2340,3,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,6,70,4903,GOODFELLOW,0,,,,March2009.dta
890557.929833163,1047750.07517166,220,74861,06mar2009,2009,3,6,2349,3,2009,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,6,76,6100,W FLORISSANT AVE,0,,,,March2009.dta
890944.292577494,1033019.31985632,222,75559,11mar2009,2009,3,11,1030,3,2009,3,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1,0,0,1,8,55,4873,ST LOUIS,0,ST LOUIS,,,March2009.dta
882791.871546414,1033425.47652432,223,75729,12mar2009,2009,3,12,1630,3,2009,18,183250,DRUGS-SALE/COCAINE,1,0,0,1,7,78,1464,LAUREL ST,0,LAUREL,,,March2009.dta
893998.848476246,1000465.49454416,225,76181,15mar2009,2009,3,15,1400,3,2009,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,16,3325,MERAMEC ST,0,MERAMEC,BLACKBERRIES BEAUTY SHOP,,March2009.dta
894089.426707163,1000450.74654216,226,76182,15mar2009,2009,3,15,1400,3,2009,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,1,16,3315,MERAMEC ST,0,MERAMEC,LEARN TO LEAP DAYCARE,,March2009.dta
883560.807016414,1027075.75989307,228,76862,19mar2009,2009,3,19,1643,3,2009,10,101000,FORGERY,1,0,0,1,7,49,5461,DELMAR BLVD,0,DELMAR,,,March2009.dta
905251.243294246,1023711.52876066,229,76993,20mar2009,2009,3,20,1244,3,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,60,1607,HELEN ST,0,HELEN,,,March2009.dta
892917.638368327,1030055.10760891,230,77066,20mar2009,2009,3,20,2055,3,2009,18,182130,DRUGS-POSSESSION/HEROIN,1,0,0,1,8,56,2503,NORTH TAYLOR,0,,DESTA MARKET,,March2009.dta
880400.304479163,1029593.87263899,231,77162,21mar2009,2009,3,21,718,3,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,7,48,956,HAMILTON AVE,0,HAMILTON,HAMILTON APARTMENTS,NUISANCE PROPERTY,March2009.dta
894427.224916078,1035826.30932108,232,77375,22mar2009,2009,3,22,1500,3,2009,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,1,0,0,1,6,69,4700,PENROSE,0,PENROSE PARK,PENROSE PARK,,March2009.dta
893407.436929412,995148.127882324,233,77407,22mar2009,2009,3,22,1815,3,2009,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1,0,0,1,1,1,5302,S. COMPTON,0,,,4-FAMILY APARTMENT,March2009.dta
905115.380705077,1029185.73369149,234,77496,23mar2009,2009,3,23,1247,3,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,65,3615,N. 20TH,0,N. 20TH,,,March2009.dta
907478.014431246,1017597.89794333,235,77573,24mar2009,2009,3,24,100,3,2009,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,4,35,900,PINE ST,0,PINE,DOWNTOWN,,March2009.dta
908605.220510162,1021685.72178865,236,77648,24mar2009,2009,3,24,1600,3,2009,5,51312,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,1,0,0,1,0,0,919,MANHATTAN AVE,0,,,K&S CONSTRUCTION SITE,March2009.dta
903160.307843577,1033070.32237899,237,77845,25mar2009,2009,3,25,2100,3,2009,26,264100,HEALTH-SANITATION VIOL,1,0,0,1,5,66,2021,E. GRAND,0,E. GRAND,WIRELESS CO.,,March2009.dta
893793.765224997,1005474.99699232,238,78285,28mar2009,2009,3,28,1910,3,2009,6,63701,LARCENY-SHOPLIFT UNDER $500,1,0,0,1,3,25,3430,SOUTH GRAND AVE,0,,,SUPERMARKET,March2009.dta
885234.184575163,1005988.13966683,240,78524,30mar2009,2009,3,30,1200,3,2009,13,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1,0,0,1,0,0,3457,LAWN,0,LAWN 2N,,,March2009.dta
896161.588573329,1008667.85281132,242,78784,01oct2008,2008,10,1,800,3,2009,11,115400,STLG BY DECEIT/IDENTITY THEFT REPORT,1,0,0,1,3,25,2901,MICHIGAN AVE,0,MICHIGAN,,,March2009.dta
900020.84561858,1001664.26150357,243,78787,02oct2008,2008,10,2,1326,3,2009,26,262100,PORNAGRAPHY-PROMOTING,1,0,0,1,1,18,156,CAHOKIA ST,0,CAHOKIA,,,March2009.dta
882342.218246244,993752.606723242,244,78796,05nov2008,2008,11,5,800,3,2009,10,101000,FORGERY,1,0,0,1,1,4,4337,W STEINS ST,0,STEINS,,,March2009.dta
896645.991803996,1030061.94978682,245,78799,11nov2008,2008,11,11,1436,3,2009,4,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1,0,0,1,8,56,4149,LABADIE,0,ROLLA,,,March2009.dta
896645.991803996,1030061.94978682,246,78800,11nov2008,2008,11,11,1436,3,2009,4,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1,0,0,1,8,56,4149,LABADIE,0,ROLLA,,,March2009.dta
896645.991803996,1030061.94978682,247,78801,11nov2008,2008,11,11,1436,3,2009,4,41021,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1,0,0,1,8,56,4149,LABADIE,0,ROLLA,,,March2009.dta
875023.583933413,1002011.78246208,250,78849,28jan2009,2009,1,28,2030,4,2009,7,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1,0,0,1,2,8,6717,DELOR,0,DELOR,,,April2009.dta
882492.845569663,1029017.02175857,251,78853,31jan2009,2009,1,31,800,4,2009,4,44026,ASLT-AGGRV-HND/FST/FT-3RD-CHILD-DOMESTIC,1,0,0,1,7,48,5610,VERNON,0,KINGSHIGHWAY,,,April2009.dta
882492.845569663,1029017.02175857,252,78854,31jan2009,2009,1,31,800,4,2009,4,44026,ASLT-AGGRV-HND/FST/FT-3RD-CHILD-DOMESTIC,0,0,1,1,7,48,5610,VERNON,0,KINGSHIGHWAY,,,April2009.dta
903832.636551414,1014805.64302915,253,78862,13feb2009,2009,2,13,800,4,2009,10,101000,FORGERY,1,0,0,1,4,33,1525,CHOUTEAU,0,CHOUTEAU,SALAMAS MARKET,,April2009.dta
899133.706316747,1004838.56060115,254,78867,17feb2009,2009,2,17,1,4,2009,11,112010,FRAUD-CREDIT DEVICE/OVER $150,1,0,0,1,3,18,2214,CHEROKEE,0,CHEROKEE,,,April2009.dta
888722.568018328,1043695.55933058,255,78873,19feb2009,2009,2,19,1900,4,2009,2,21000,RAPE -- FORCIBLE,0,0,1,1,6,76,5900,LILLIAN,0,,,,April2009.dta
876081.728470661,1019106.68035882,256,78879,24feb2009,2009,2,24,1019,4,2009,10,101000,FORGERY,1,0,0,1,2,44,6900,CLAYTON AVE,0,CLAYTON,LINDELL BANK,,April2009.dta
884184.347764079,1001172.55841874,257,78918,15mar2009,2009,3,15,2300,4,2009,6,66701,LARCENY-BICYCLES UNDER $500,0,0,1,1,1,5,4719,WILCOX,0,WILCOX,,,April2009.dta
879838.987688411,1032094.41356966,258,78949,22mar2009,2009,3,22,2130,4,2009,4,43015,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,0,0,1,1,7,48,1181,HODIAMONT,0,HODIAMONT,,,April2009.dta
879838.987688411,1032094.41356966,259,78950,22mar2009,2009,3,22,2130,4,2009,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,7,48,1181,HODIAMONT,0,HODIAMONT,,,April2009.dta
892757.660341829,1002204.05143449,260,78964,24mar2009,2009,3,24,2100,4,2009,7,71040,AUTO THEFT-PERM RETNT/ATTEMPT,0,0,1,1,1,16,3631,ALBERTA,0,ALBERTA,,PARKED ON THE STREET,April2009.dta
893808.808173914,1039399.75788282,261,78971,26mar2009,2009,3,26,110,4,2009,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,0,1,1,6,71,5120,KINGSHIGHWAY,0,KINGSHIGHWAY,,,April2009.dta
904609.158620413,1021594.55792899,262,78976,26mar2009,2009,3,26,1510,4,2009,26,263120,OBSTRUCT GOVRN OP-FALSE REPORT,0,0,1,1,4,61,1906,BIDDLE,0,BIDDLE,,,April2009.dta
898123.52953133,1035004.15348507,263,78983,27mar2009,2009,3,27,800,4,2009,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,0,1,1,6,68,4402,ATHLONE,0,ATHLONE,,,April2009.dta
888365.115649246,1007428.24111732,265,79011,29mar2009,2009,3,29,2157,4,2009,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,0,0,1,1,3,15,3222,MORGANFORD,0,MORGANFORD,IMO`S PIZZA,,April2009.dta
878631.306048661,1004231.69468891,266,79022,30mar2009,2009,3,30,1420,4,2009,10,101000,FORGERY,0,0,1,1,2,8,4301,HAMPTON,0,HAMPTON,BANK OF AMERICA,,April2009.dta
880400.304479163,1029593.87263899,268,79870,06apr2009,2009,4,6,1212,4,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,7,48,956,HAMILTON AVE,0,HAMILTON,HAMILTON APARTMENTS,NUISANCE PROPERTY,April2009.dta
883560.807016414,1027075.75989307,269,79871,06apr2009,2009,4,6,1214,4,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,7,49,5453,DELMAR BLVD,0,DELMAR,HARLAN COURTS APARTMENTS,NUISANCE PROPERTY,April2009.dta
879576.914721746,1005321.79847983,273,80581,11apr2009,2009,4,11,800,4,2009,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,2,14,5821,LINDENWOOD,0,APT. 1W LINDENWOOD,,INSIDE THE VICTIMS APARTMENT,April2009.dta
910693.861674078,1016905.37636249,274,80615,11apr2009,2009,4,11,1300,4,2009,6,65601,"LARCENY-MTR VEH PARTS $500 - $24,999",1,0,0,1,4,35,200,S LEONOR K SULLIVAN,0,,RIVERFRONT PARKING,,April2009.dta
891849.011240497,1032033.45043699,275,80922,13apr2009,2009,4,13,1743,4,2009,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,8,55,4718,ST. LOUIS AVE.,0,ST. LOUIS AVE.,,,April2009.dta
888512.742322497,1035455.53709674,276,81030,14apr2009,2009,4,14,1024,4,2009,6,65701,LARCENY-MTR VEH PARTS UNDER $500,1,0,0,1,7,50,3302,WILLIAMS PLACE,0,UNION,,CITY STREET,April2009.dta
908425.038455829,1017299.24663774,277,81101,14apr2009,2009,4,14,1932,4,2009,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,4,35,604,PINE ST,0,PINE,KEINER PARKING GARAGE,,April2009.dta
888546.342648994,1025092.63360999,278,81297,15apr2009,2009,4,15,2320,4,2009,4,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,1,0,0,1,9,38,410,SOUTH EUCLID,0,,,@METROLINK - CENTRAL WEST END,April2009.dta
887317.127259661,1036764.45016132,279,81923,20apr2009,2009,4,20,533,4,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,7,50,3413,BELT AVE,0,BELT,,NUISANCE PROPERTY,April2009.dta
883560.807016414,1027075.75989307,280,81924,20apr2009,2009,4,20,534,4,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,7,49,5451,DELMAR BLVD,0,DELMAR,HARLAN COURTS APARTMENTS,NUISANCE PROPERTY,April2009.dta
903025.809424911,1010193.64798807,286,83691,10nov2008,2008,11,10,1200,4,2009,10,101000,FORGERY,1,0,0,1,3,21,1200,RUSSELL AVE,0,RUSSELL,,,April2009.dta
892910.470731746,1027976.0133419,287,83738,10mar2009,2009,3,10,1505,5,2009,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,8,54,4400,MARTIN LUTHER KING,0,,,SIDEWALK,May2009.dta
885963.540399913,1002998.56789007,289,83765,01apr2009,2009,4,1,1756,5,2009,5,53322,BURGLARY-OTHR NONRES/UNK TIM/UNLAW ENT/UNOCCUP,0,0,1,1,1,5,4455,TAFT,0,TAFT,,GARAGE,May2009.dta
894371.273584411,1002545.99530441,290,83789,13apr2009,2009,4,13,1830,5,2009,6,67601,"LARCENY-FROM BUILDING $500 - $24,999",0,0,1,1,1,16,3838,LOUISIANA,0,LOUISIANA,,UNOCCUPIED RESIDENCE,May2009.dta
904640.630998414,1024057.04086491,291,83791,17apr2009,2009,4,17,49,5,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,4,0,1734,N. 20TH,0,N. 20TH,THE BREWERY APARTMENTS,,May2009.dta
899685.685527746,1026694.51688915,294,83806,20apr2009,2009,4,20,2210,5,2009,4,41011,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1,0,0,1,5,59,2711,BACON,0,BACON,,,May2009.dta
909076.81569558,1018303.1448924,295,83815,22apr2009,2009,4,22,1845,5,2009,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,4,35,505,BROADWAY,0,BROADWAY,,,May2009.dta
906664.879574578,1018949.81781165,296,83820,24apr2009,2009,4,24,250,5,2009,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,1,0,0,1,4,36,1204,WASHINGTON,0,LEMP,LURE NIGHTCLUB,,May2009.dta
906664.879574578,1018949.81781165,297,83821,24apr2009,2009,4,24,250,5,2009,4,44013,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",0,0,1,1,4,36,1204,WASHINGTON,0,LEMP,LURE NIGHTCLUB,,May2009.dta
895647.182777997,1003353.70661549,298,83823,24apr2009,2009,4,24,920,5,2009,3,32111,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,0,0,1,1,3,19,3705,MINNESOTA,0,MINNESOTA,,KITCHEN,May2009.dta
890198.052272078,1022483.12964266,299,83894,29apr2009,2009,4,29,1725,5,2009,6,64601,"LARCENY-FROM MTR VEH $500 - $24,999",0,0,1,1,9,38,4400,LINDELL,0,,,,May2009.dta
910679.278697997,1019120.18820582,300,83901,29apr2009,2009,4,29,2145,5,2009,16,161000,PROSTITUTION,1,0,0,1,4,35,901,N 1ST ST,0,1ST,,,May2009.dta
907538.980188578,1016258.72936182,305,85015,07may2009,2009,5,7,1730,5,2009,11,115200,FRAUD-STEALING BY DECEIT/UNDER $150,1,0,0,1,4,35,100,S 9TH ST,0,9TH,INTERPARK INC.,,May2009.dta
891085.41270208,1046998.98579457,309,86345,15may2009,2009,5,15,2230,5,2009,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1,0,0,1,6,76,6000,WEST FLORISSANT,0,EMMA,,,May2009.dta
900402.933437079,1013671.55605849,310,86622,17may2009,2009,5,17,1500,5,2009,6,67601,"LARCENY-FROM BUILDING $500 - $24,999",1,0,0,1,4,32,2331,ALBION PL,0,9TH,,,May2009.dta
898041.327595994,1019107.36080366,313,87254,21may2009,2009,5,21,1815,5,2009,6,69702,LARCENY-ALL OTHER UNDER $500,1,0,0,1,9,37,1,S. COMPTON,0,,SLU CHAIFETZ ARENA,,May2009.dta
903160.307843577,1033070.32237899,314,87508,22may2009,2009,5,22,2342,5,2009,26,266100,PUBLIC ORDER-DEMONSTRATING,1,0,0,1,5,66,2021,E GRAND BLVD,0,GRAND,,,May2009.dta
903680.006607328,1033430.62283949,316,87835,24may2009,2009,5,24,2146,5,2009,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,5,66,1527,E GRAND AVE,0,,,PARKING LOT,May2009.dta
900696.271104995,1034978.64172507,317,88106,26may2009,2009,5,26,1900,5,2009,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1,0,0,1,5,68,2102,E. ADELAIDE,0,,,,May2009.dta
899640.199726328,1025971.72633999,318,88222,27may2009,2009,5,27,1207,5,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,59,2413,COLEMAN,0,COLEMAN,,,May2009.dta
900490.708852079,1034839.67546757,319,88228,27may2009,2009,5,27,1316,5,2009,26,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1,0,0,1,5,68,2126,E. ADELAIDE,0,E. ADELAIDE,,,May2009.dta
906390.25906083,1060141.21705599,320,88313,27may2009,2009,5,27,2315,5,2009,3,31111,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1,0,0,1,6,75,10000,RIVERVIEW DR / SPRIN,0,,,PARKING LOT,May2009.dta
892230.419598412,991255.9489869029,321,88324,28may2009,2009,5,28,119,5,2009,21,212000,DUI-DRVING UNDR INFLUNC ALC/DRUGS,1,0,0,1,1,1,6400,SOUTH BROADWAY,0,,,,May2009.dta
898845.35978058,1023332.82020049,322,88469,28may2009,2009,5,28,2116,5,2009,14,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1,0,0,1,9,77,3227,RENAISSANCE PL,0,DR MARTIN LUTHER KIN,RENAISSANCE PLACE APARTMENTS,,May2009.dta
908605.220510162,1021685.72178865,323,88912,31may2009,2009,5,31,1428,5,2009,26,266510,PUBLIC ORDER-TRESPASSING,1,0,0,1,0,0,917,MANHATTAN,0,,,COCHRAN GARDENS HOUSING COMPLEX,May2009.dta
896616.448884077,1034308.14076949,324,88973,14jun2008,2008,6,14,942,5,2009,26,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,0,1,1,6,68,4366,LEE,0,,,,May2009.dta
892901.716484163,1006157.59766124,325,88990,20nov2008,2008,11,20,319,5,2009,4,42203,AGG.ASSAULT-KNIFE/POLICE OFFICER 3RD DEGREE,1,0,0,1,3,15,3665,MCDONALD,0,MCDONALD,,UPSTARIS APARTMENT,May2009.dta
892901.716484163,1006157.59766124,326,88991,20nov2008,2008,11,20,319,5,2009,4,42203,AGG.ASSAULT-KNIFE/POLICE OFFICER 3RD DEGREE,1,0,0,1,3,15,3665,MCDONALD,0,MCDONALD,,UPSTARIS APARTMENT,May2009.dta
892901.716484163,1006157.59766124,327,88992,20nov2008,2008,11,20,319,5,2009,4,42016,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,0,0,1,1,3,15,3665,MCDONALD,0,MCDONALD,,UPSTARIS APARTMENT,May2009.dta
907477.508526746,1017970.70658091,328,89005,01feb2009,2009,2,1,1,6,2009,12,121000,EMBEZZLEMENT-VALUE OVER $150,1,0,0,1,4,35,920,OLIVE ST,0,OLIVE,CITY GROCERS,GROCERY STORE,June2009.dta
909180.280383661,1016467.83032157,329,89010,20feb2009,2009,2,20,1,6,2009,26,262300,PORNAGRAPHY-PBLIC DSPLAY SEX MATERIALS,1,0,0,1,4,35,2,SOUTH 4TH ST,0,SOUTH 4TH,DRURY PLAZA HOTEL,ROOM 568,June2009.dta
900017.898117911,1022395.50875491,331,89046,16apr2009,2009,4,16,1000,6,2009,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,0,0,1,1,9,59,3016,MARTIN LUTHER KING,0,DR MARTIN LUTHER KIN,,: ALIAS 3016 MARTIN LUTHER KING DR,June2009.dta
902358.35177033,1018825.58544857,332,89049,17apr2009,2009,4,17,1300,6,2009,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,0,0,1,1,4,36,2211,MARKET,0,MARKET,HAMPTON INN,HOTEL,June2009.dta
877336.739083994,1025642.35790424,334,89075,05may2009,2009,5,5,1,6,2009,6,66701,LARCENY-BICYCLES UNDER $500,0,0,1,1,7,46,6187,PERSHING,0,,,,June2009.dta
884525.955676664,1024566.16747132,335,89089,11may2009,2009,5,11,1600,6,2009,6,66601,"LARCENY-BICYCLES $500 - $24,999",0,0,1,1,7,47,275,UNION,0,UNION,,,June2009.dta
893063.435976997,995329.404094569,336,89091,11may2009,2009,5,11,1745,6,2009,10,103000,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,0,0,1,1,1,1,5306,VIRGINIA,0,VIRGINIA,,,June2009.dta
887013.65411333,1036249.54896016,337,89094,12may2009,2009,5,12,630,6,2009,5,51212,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,0,0,1,1,7,50,5508,ASHLAND,0,ASHLAND,,,June2009.dta
884355.792303078,1024875.32302099,338,89096,12may2009,2009,5,12,1215,6,2009,7,71040,AUTO THEFT-PERM RETNT/ATTEMPT,0,0,1,1,7,47,5333,PERSHING,0,UNION,WEST END APARTMENTS,,June2009.dta
886492.521625411,1012722.81779849,339,89098,12may2009,2009,5,12,2130,6,2009,6,64701,LARCENY-FROM MTR VEH UNDER $500,0,0,1,1,2,12,2101,KINGSHIGHWAY,0,,U-HAUL,,June2009.dta
897890.509656161,1006926.83529599,340,89100,13may2009,2009,5,13,800,6,2009,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,3,30,3131,IOWA AVE.,0,IOWA,,,June2009.dta
897266.922976829,1049956.37358057,341,89112,16may2009,2009,5,16,20,6,2009,9,91303,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1,0,0,1,6,74,8463,BROADWAY,0,BROADWAY,,,June2009.dta
897266.922976829,1049956.37358057,342,89113,16may2009,2009,5,16,20,6,2009,9,91303,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1,0,0,1,6,74,8463,BROADWAY,0,BROADWAY,,,June2009.dta
895713.144916411,1002866.11605524,343,89116,16may2009,2009,5,16,1845,6,2009,7,71030,AUTO THEFT-PERM RETNT/JOY RIDE,0,0,1,1,3,19,3754,MINNESOTA,0,MINNESOTA,,,June2009.dta
879052.451531827,1025936.54366757,344,89127,19may2009,2009,5,19,1600,6,2009,6,66701,LARCENY-BICYCLES UNDER $500,0,0,1,1,7,46,5960,MCPHERSON,0,MCPHERSON,,,June2009.dta
891276.649852414,990779.867918074,345,89134,22may2009,2009,5,22,800,6,2009,6,67701,LARCENY-FROM BUILDING UNDER $500,1,0,0,1,1,1,126,HAVEN ST,0,HAVEN,,,June2009.dta
887334.771909412,1044475.21328307,346,89143,23may2009,2009,5,23,100,6,2009,24,241100,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,0,1,1,6,76,6334,LILLIAN,0,,,,June2009.dta
894927.954557661,1017378.54044241,347,89165,26may2009,2009,5,26,1559,6,2009,9,91114,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",0,0,1,1,9,37,3615,CHOUTEAU,0,,,,June2009.dta
904827.085021827,1019000.12282915,348,89167,27may2009,2009,5,27,320,6,2009,9,91113,SIMPLE ASSAULT-ADULT/NO INJURY,0,0,1,1,4,36,1624,LOCUST,0,LOCUST,ST. LOUIS PUBLIC LIBRARY,,June2009.dta
888558.606403995,1041248.49926407,350,89175,27may2009,2009,5,27,1900,6,2009,3,31421,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,0,1,1,6,70,4601,RIVERVIEW,0,,,,June2009.dta
894927.954557661,1017378.54044241,351,89178,28may2009,2009,5,28,655,6,2009,7,72113,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,0,0,1,1,9,37,3675,CHOUTEAU,0,CHOUTEAU,,REAR PARKING LOT,June2009.dta
891069.219492994,1040383.41109924,352,89181,28may2009,2009,5,28,1215,6,2009,6,69702,LARCENY-ALL OTHER UNDER $500,0,0,1,1,6,71,4567,ARLINGTON,0,ARLINGTON,,,June2009.dta
