X,Y,ObjectID,Status,Score,Match_type,Match_addr,Side,Ref_ID,User_fld,Addr_type,ARC_Single,id,dateoccurr,yearoccurr,monthoccur,dayoccurre,timeoccurr,month,year,ucr,crime,descriptio,newcrime,unfounded,adjustment,count,district,neighborho,ileadsaddr,ileadsstre,cadaddress,cadstreet,locationna,locationco,xcoord,ycoord,_source,mergedilea
585462.161787774,1018980.08107172,75,M,90.87000000000,A,400 N 15TH ST,,157824,,PointAddress,400 S 15TH ST,444063,03feb2016,2016,2,3,1801,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,400,S 15TH ST,,15TH,GREYHOUND,,0,0,February2016.dta,400 S 15TH ST
-1.79769313486232e+308,-1.79769313486232e+308,76,U,0.00000000000,A,,,-1,,,6701 RIVER DES PERES,444135,04feb2016,2016,2,4,1300,February,2016,Criminal Damage,142320,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,Yes,No,No,1,1,4,6701,RIVER DES PERES,,,,FULTZ FIELD,0,0,February2016.dta,6701 RIVER DES PERES
568953.911456313,1017521.81335159,77,M,100.00000000000,A,4400 ARCO AVE,,176690,,PointAddress,4400 ARCO AVE,444185,04feb2016,2016,2,4,2045,February,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,39,4400,ARCO AVE,,ARCO,,APT 1ST FL,0,0,February2016.dta,4400 ARCO AVE
-1.79769313486232e+308,-1.79769313486232e+308,78,U,0.00000000000,A,,,-1,,,200 N 17TH ST,444243,05feb2016,2016,2,5,1308,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,200,N 17TH ST,,,711,,0,0,February2016.dta,200 N 17TH ST
-1.79769313486232e+308,-1.79769313486232e+308,79,U,0.00000000000,A,,,-1,,,8804 NORTH BROADWAY,444258,05feb2016,2016,2,5,1700,February,2016,Motor Vehicle Theft,71013,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,Yes,No,No,1,1,2,8804,NORTH BROADWAY,,JEFFERSON,,,0,0,February2016.dta,8804 NORTH BROADWAY
-1.79769313486232e+308,-1.79769313486232e+308,80,U,0.00000000000,A,,,-1,,,3600 WARNE AVE,444261,05feb2016,2016,2,5,1710,February,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,6,56,3600,WARNE AVE,,,,FUNNEL CAKE CO,0,0,February2016.dta,3600 WARNE AVE
572619.082842123,1011926.07907934,81,M,100.00000000000,A,3900 FLORA PL,,189260,,PointAddress,3900 FLORA PL,444320,06feb2016,2016,2,6,1000,February,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,27,3900,FLORA PL,,FLORA,,,0,0,February2016.dta,3900 FLORA PL
583954.609033499,1010167.51865827,82,M,100.00000000000,A,1000 ALLEN AVE,,103131,,PointAddress,1000 ALLEN AVE,444360,06feb2016,2016,2,6,1510,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,21,1000,ALLEN AVE,,ALLEN,,REAR PARKING PAD,0,0,February2016.dta,1000 ALLEN AVE
571981.866951946,1001046.81095596,83,M,100.00000000000,A,3800 MERAMEC ST,,102722,,PointAddress,3800 MERAMEC ST,444476,07feb2016,2016,2,7,130,February,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,3800,MERAMEC ST,,,TIME OUT BAR & GRILL,,0,0,February2016.dta,3800 MERAMEC ST
-1.79769313486232e+308,-1.79769313486232e+308,84,U,0.00000000000,A,,,-1,,,5000 ROSALIE ST,444520,07feb2016,2016,2,7,1430,February,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,71,5000,ROSALIE ST,,ROSALIE,,,0,0,February2016.dta,5000 ROSALIE ST
-1.79769313486232e+308,-1.79769313486232e+308,85,U,0.00000000000,A,,,-1,,,4900 BARNES JEWISH HOSPITAL PLZ,444939,12feb2016,2016,2,12,250,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,38,4900,BARNES JEWISH HOSPITAL PLZ,,,BARNES JEWISH HOSPITAL,,0,0,February2016.dta,4900 BARNES JEWISH HOSPITAL PLZ
583889.556588057,1031473.54079196,86,M,100.00000000000,A,4219 N 20TH ST,,92029,,PointAddress,4219 N. 20TH,444953,12feb2016,2016,2,12,934,February,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,4,65,4219,N. 20TH,,N FLORISSANT,,,0,0,February2016.dta,4219 N. 20TH
586375.346136205,1018412.71194198,87,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,445089,13feb2016,2016,2,13,1530,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,,,CHRIST CATHOLIC CHURCH,0,0,February2016.dta,1200 LOCUST ST
552297.201137293,1002962.6895467,88,M,100.00000000000,A,7000 NOTTINGHAM AVE,,156915,,PointAddress,7000 NOTTINGHAM AVE,445159,14feb2016,2016,2,14,700,February,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,2,9,7000,NOTTINGHAM AVE,,OLIVE,,,0,0,February2016.dta,7000 NOTTINGHAM AVE
587426.653924678,1018370.76305051,89,M,100.00000000000,A,400 N 10TH ST,,74637,,PointAddress,400 N 10TH ST,445210,14feb2016,2016,2,14,2048,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,400,N 10TH ST,,,,,0,0,February2016.dta,400 N 10TH ST
566996.153852534,993794.358606517,90,M,89.04000000000,A,930 HOLLY HILLS AVE,,162327,,PointAddress,930 HOLLY HILLS DR,445317,15feb2016,2016,2,15,2020,February,2016,Larceny,67601,"LARCENY-FROM BUILDING $500 - $24,999",Yes,No,No,1,1,80,930,HOLLY HILLS DR,,,,,0,0,February2016.dta,930 HOLLY HILLS DR
-1.79769313486232e+308,-1.79769313486232e+308,91,U,0.00000000000,A,,,-1,,,3800 DELOR,445329,15feb2016,2016,2,15,2228,February,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,1,16,3800,DELOR,,,,,0,0,February2016.dta,3800 DELOR
-1.79769313486232e+308,-1.79769313486232e+308,92,U,0.00000000000,A,,,-1,,,3100 PENNSYLVANIA AVE,445389,16feb2016,2016,2,16,1730,February,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,30,3100,PENNSYLVANIA AVE,,GRAND,DURHAM SCHOOL BUS,ON BUS,0,0,February2016.dta,3100 PENNSYLVANIA AVE
583718.513859153,1018251.60395966,93,M,100.00000000000,A,1821 MARKET ST,,61762,,PointAddress,1821 MARKET,445425,16feb2016,2016,2,16,2330,February,2016,Aggravated Assault,44015,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,Yes,No,No,1,4,36,1821,MARKET,,,,,0,0,February2016.dta,1821 MARKET
586535.069652256,1018895.962735,94,M,100.00000000000,A,1200 WASHINGTON AVE,,4402,,PointAddress,1200 WASHINGTON AVE,445528,17feb2016,2016,2,17,1957,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,,ROSALITA S CANTINA,,0,0,February2016.dta,1200 WASHINGTON AVE
587272.175657842,1018241.47704741,95,M,100.00000000000,A,1000 LOCUST ST,,67623,,PointAddress,1000 LOCUST ST,445554,17feb2016,2016,2,17,2240,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,1000,LOCUST ST,,LOCUST,,,0,0,February2016.dta,1000 LOCUST ST
579351.005351149,1045861.53670362,96,M,100.00000000000,A,7600 HALL ST,,138906,,PointAddress,7600 HALL ST,445651,18feb2016,2016,2,18,2000,February,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,79,7600,HALL ST,,HALL,,@WORKHOUSE NSR MEDICAL UNIT CELL 16,0,0,February2016.dta,7600 HALL ST
583635.865153041,1018873.12559252,97,M,100.00000000000,A,1900 OLIVE ST,,10061,,PointAddress,1900 OLIVE ST,445679,19feb2016,2016,2,19,100,February,2016,Sex Offenses,178100,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,Yes,No,No,1,4,36,1900,OLIVE ST,,OLIVE,,@HEADQUARTERS,0,0,February2016.dta,1900 OLIVE ST
-1.79769313486232e+308,-1.79769313486232e+308,98,U,0.00000000000,A,,,-1,,,5000 MCPHERSON AVE,445737,19feb2016,2016,2,19,1624,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,38,5000,MCPHERSON AVE,,,,,0,0,February2016.dta,5000 MCPHERSON AVE
-1.79769313486232e+308,-1.79769313486232e+308,99,U,0.00000000000,A,,,-1,,,3800 MISSOURI AVE,445823,20feb2016,2016,2,20,600,February,2016,Sex Offenses,179210,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,Yes,No,No,1,3,18,3800,MISSOURI AVE,,MISSOURI,,,0,0,February2016.dta,3800 MISSOURI AVE
-1.79769313486232e+308,-1.79769313486232e+308,100,U,0.00000000000,A,,,-1,,,2600 GRAVOIS AVE,445973,21feb2016,2016,2,21,1925,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,24,2600,GRAVOIS AVE,,GRAVOIS,,7 ELEVEN,0,0,February2016.dta,2600 GRAVOIS AVE
586375.346136205,1018412.71194198,101,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,446037,22feb2016,2016,2,22,945,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,,,,0,0,February2016.dta,1200 LOCUST ST
-1.79769313486232e+308,-1.79769313486232e+308,102,U,0.00000000000,A,,,-1,,,3800 TAFT AVE,446065,22feb2016,2016,2,22,1520,February,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,1,16,3800,TAFT AVE,,ALABAMA,,,0,0,February2016.dta,3800 TAFT AVE
-1.79769313486232e+308,-1.79769313486232e+308,103,U,0.00000000000,A,,,-1,,,3497 MACKLIND AVE,446237,24feb2016,2016,2,24,735,February,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,2,14,3497,MACKLIND AVE,,MACKLIND,,,0,0,February2016.dta,3497 MACKLIND AVE
-1.79769313486232e+308,-1.79769313486232e+308,104,U,0.00000000000,A,,,-1,,,4500 HUNT AVE,446405,25feb2016,2016,2,25,2150,February,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,39,4500,HUNT AVE,,HUNT,,,0,0,February2016.dta,4500 HUNT AVE
582421.090985417,1019193.58149438,105,M,100.00000000000,A,2200 OLIVE ST,,10084,,PointAddress,2200 OLIVE ST,446442,26feb2016,2016,2,26,1100,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,2200,OLIVE ST,,OLIVE,,,0,0,February2016.dta,2200 OLIVE ST
587725.153807305,1018536.49283549,106,M,100.00000000000,A,900 WASHINGTON AVE,,3850,,PointAddress,900 WASHINGTON AVE,446495,26feb2016,2016,2,26,2050,February,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,900,WASHINGTON AVE,,,,,0,0,February2016.dta,900 WASHINGTON AVE
-1.79769313486232e+308,-1.79769313486232e+308,107,U,0.00000000000,A,,,-1,,,4054 MANCHESTER AVE,446642,28feb2016,2016,2,28,231,February,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,2,39,4054,MANCHESTER AVE,,,,,0,0,February2016.dta,4054 MANCHESTER AVE
-1.79769313486232e+308,-1.79769313486232e+308,108,U,0.00000000000,A,,,-1,,,5645 FOREST PARK,446906,13jan2016,2016,1,13,1915,March,2016,Motor Vehicle Theft,71030,AUTO THEFT-PERM RETNT/JOY RIDE,No,No,No,1,5,46,5645,FOREST PARK,,FOREST PARK,,,0,0,March2016.dta,5645 FOREST PARK
573899.858273167,1035611.71486314,109,M,100.00000000000,A,4700 LEE AVE,,67249,,PointAddress,4700 LEE AVE,446912,15jan2016,2016,1,15,1845,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,6,69,4700,LEE AVE,,LEE,,,0,0,March2016.dta,4700 LEE AVE
573850.056793783,1031219.12873569,110,M,100.00000000000,A,4446 LABADIE AVE,,48660,,PointAddress,4446 LABADIE,446929,28jan2016,2016,1,28,1116,March,2016,Stolen Property,130000,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",No,No,No,1,6,56,4446,LABADIE,,LABADIE,,FRONT,0,0,March2016.dta,4446 LABADIE
561283.297882214,1025272.19096311,111,M,99.02000000000,A,323 DEBALIVIERE AVE,,102042,,PointAddress,323 DE BALIVIERE,446949,09feb2016,2016,2,9,1345,March,2016,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,No,No,No,1,5,47,323,DE BALIVIERE,,DELMAR,,,0,0,March2016.dta,323 DE BALIVIERE
583843.263223935,1013879.55444594,112,M,100.00000000000,A,1123 S 14TH ST,,99025,,PointAddress,1123 S. 14TH,446965,13feb2016,2016,2,13,200,March,2016,Other Offense,266999,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,Yes,No,No,1,3,33,1123,S. 14TH,,S. 14TH,,,0,0,March2016.dta,1123 S. 14TH
-1.79769313486232e+308,-1.79769313486232e+308,113,U,0.00000000000,A,,,-1,,,1300 KINGSHIGHWAY BLVD NE,446996,18feb2016,2016,2,18,1145,March,2016,Other Offense,265321,LEAVING SCENE OF ACCIDENT,Yes,No,No,1,6,84,1300,KINGSHIGHWAY BLVD NE,,KINGSHIGHWAY,,,0,0,March2016.dta,1300 KINGSHIGHWAY BLVD NE
564063.117277544,1032695.46548769,114,M,100.00000000000,A,5588 DR MARTIN LUTHER KING DR,,2677,,PointAddress,5588 MARTIN LUTHER KING,447000,18feb2016,2016,2,18,2126,March,2016,Aggravated Assault,43013,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,No,No,No,1,5,78,5588,MARTIN LUTHER KING,,DR MARTIN LUTHER KING,CROWN FOOD MART,,0,0,March2016.dta,5588 MARTIN LUTHER KING
575969.953086652,1002756.46521495,115,M,100.00000000000,A,2917 CHIPPEWA ST,,21070,,PointAddress,2917 CHIPPEWA,447029,24feb2016,2016,2,24,200,March,2016,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,No,No,No,1,3,19,2917,CHIPPEWA,,CHIPPEWA,,,0,0,March2016.dta,2917 CHIPPEWA
-1.79769313486232e+308,-1.79769313486232e+308,116,U,0.00000000000,A,,,-1,,,1900 N KINGSHIGHWAY BLVD,447061,27feb2016,2016,2,27,1000,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,5,52,1900,N KINGSHIGHWAY BLVD,,KINGSHIGHWAY,,,0,0,March2016.dta,1900 N KINGSHIGHWAY BLVD
570861.213562347,1035557.48920602,117,M,100.00000000000,A,3737 N KINGSHIGHWAY BLVD,,18784,,PointAddress,3737 N. KINGSHIGHWAY,447165,01mar2016,2016,3,1,1600,March,2016,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,6,70,3737,N. KINGSHIGHWAY,,RIVERVIEW,,,0,0,March2016.dta,3737 N. KINGSHIGHWAY
570861.213562347,1035557.48920602,118,M,100.00000000000,A,3737 N KINGSHIGHWAY BLVD,,18784,,PointAddress,3737 N. KINGSHIGHWAY,447166,01mar2016,2016,3,1,1600,March,2016,Aggravated Assault,41013,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,Yes,No,No,1,6,70,3737,N. KINGSHIGHWAY,,RIVERVIEW,,,0,0,March2016.dta,3737 N. KINGSHIGHWAY
586535.069652256,1018895.962735,119,M,100.00000000000,A,1200 WASHINGTON AVE,,4402,,PointAddress,1200 WASHINGTON AVE,447169,01mar2016,2016,3,1,1620,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,WASHINGTON,STL MART,,0,0,March2016.dta,1200 WASHINGTON AVE
586535.069652256,1018895.962735,120,M,100.00000000000,A,1200 WASHINGTON AVE,,4402,,PointAddress,1200 WASHINGTON AVE,447192,01mar2016,2016,3,1,1950,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,WASHINGTON,ROSALITAS,,0,0,March2016.dta,1200 WASHINGTON AVE
558815.719306502,1027235.03440595,121,M,100.00000000000,A,6000 DELMAR BLVD,,876,,PointAddress,6000 DELMAR BLVD,447602,05mar2016,2016,3,5,1528,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,5,48,6000,DELMAR BLVD,,,,,0,0,March2016.dta,6000 DELMAR BLVD
563787.022164643,1003827.551873,122,M,100.00000000000,A,5000 WINONA AVE,,182321,,PointAddress,5000 WINONA AVE,447689,06mar2016,2016,3,6,800,March,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,1,7,5000,WINONA AVE,,WINONA,,2ND FL,0,0,March2016.dta,5000 WINONA AVE
-1.79769313486232e+308,-1.79769313486232e+308,123,U,0.00000000000,A,,,-1,,,5701 ENRIGHT,447840,07mar2016,2016,3,7,1330,March,2016,Larceny,64601,"LARCENY-FROM MTR VEH $500 - $24,999",Yes,No,No,1,5,48,5701,ENRIGHT,,DELMAR,,,0,0,March2016.dta,5701 ENRIGHT
577025.334568892,1021938.70297658,124,M,100.00000000000,A,700 N GRAND BLVD,,33730,,PointAddress,700 N GRAND BLVD,447870,07mar2016,2016,3,7,1700,March,2016,Sex Offenses,179220,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,Yes,No,No,1,4,77,700,N GRAND BLVD,,GRAND,GRAND CENTER ARTS ACADEMY,,0,0,March2016.dta,700 N GRAND BLVD
580796.923151657,1038414.91405059,125,M,100.00000000000,A,6124 N BROADWAY,,24044,,PointAddress,6124 NORTH BROADWAY,447904,07mar2016,2016,3,7,2221,March,2016,Other Offense,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,Yes,No,No,1,6,79,6124,NORTH BROADWAY,,,,,0,0,March2016.dta,6124 NORTH BROADWAY
560026.893643428,1031994.79343732,126,M,100.00000000000,A,1200 HODIAMONT AVE,,46408,,PointAddress,1200 HODIAMONT AVE,448081,09mar2016,2016,3,9,1500,March,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,5,48,1200,HODIAMONT AVE,,HODIAMONT,,,0,0,March2016.dta,1200 HODIAMONT AVE
573181.44365418,1002335.263187,127,M,100.00000000000,A,3900 S GRAND BLVD,,29579,,PointAddress,3900 S GRAND BLVD,448219,10mar2016,2016,3,10,1727,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,16,3900,S GRAND BLVD,,,,,0,0,March2016.dta,3900 S GRAND BLVD
586270.143076856,1018966.8467533,128,M,100.00000000000,A,500 N 13TH ST,,114893,,PointAddress,500 N 13TH ST,448249,10mar2016,2016,3,10,2100,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,500,N 13TH ST,,13TH,,,0,0,March2016.dta,500 N 13TH ST
565776.275284398,1025440.67111919,129,M,100.00000000000,A,470 LAKE AVE,,172780,,PointAddress,470 LAKE AVE,448456,12mar2016,2016,3,12,1900,March,2016,Burglary,51330,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,Yes,No,No,1,5,38,470,LAKE AVE,,LAKE,THE WIILLARD,,0,0,March2016.dta,470 LAKE AVE
-1.79769313486232e+308,-1.79769313486232e+308,130,U,0.00000000000,A,,,-1,,,3800 WISCONSIN AVE,448524,13mar2016,2016,3,13,635,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,18,3800,WISCONSIN AVE,,WISCONSIN,,,0,0,March2016.dta,3800 WISCONSIN AVE
588500.772651233,1020606.75797764,131,M,100.00000000000,A,1100 N 9TH ST,,72323,,PointAddress,1100 N 9TH ST,448527,13mar2016,2016,3,13,700,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,35,1100,N 9TH ST,,,,,0,0,March2016.dta,1100 N 9TH ST
588250.693057258,1017257.35190447,132,M,100.00000000000,A,600 PINE ST,,115517,,PointAddress,600 PINE ST,448660,14mar2016,2016,3,14,819,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,35,600,PINE ST,,,KIENER GARAGE,KIENER GARAGE WEST,0,0,March2016.dta,600 PINE ST
584534.13373347,1020421.02003451,133,M,100.00000000000,A,1800 DR MARTIN LUTHER KING DR,,1944,,PointAddress,1800 DR MARTIN LUTHER KING DR,448685,14mar2016,2016,3,14,1117,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1800,DR MARTIN LUTHER KING DR,,,,NORTH SIDEWALK,0,0,March2016.dta,1800 DR MARTIN LUTHER KING DR
-1.79769313486232e+308,-1.79769313486232e+308,134,U,0.00000000000,A,,,-1,,,1600 OLIVE ST,448688,14mar2016,2016,3,14,1150,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1600,OLIVE ST,,,,,0,0,March2016.dta,1600 OLIVE ST
-1.79769313486232e+308,-1.79769313486232e+308,135,U,0.00000000000,A,,,-1,,,4100 HUMPHREY ST,448882,15mar2016,2016,3,15,2000,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,2,15,4100,HUMPHREY ST,,GRAND,,,0,0,March2016.dta,4100 HUMPHREY ST
578575.960820522,1014201.81190091,136,M,100.00000000000,A,2800 PARK AVE,,21703,,PointAddress,2800 PARK AVE,448898,15mar2016,2016,3,15,2115,March,2016,Sexual Assault,23000,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,Yes,No,No,1,3,31,2800,PARK AVE,,PARK,,,0,0,March2016.dta,2800 PARK AVE
-1.79769313486232e+308,-1.79769313486232e+308,137,U,0.00000000000,A,,,-1,,,2600 GRAVOIS AVE,448960,16mar2016,2016,3,16,1137,March,2016,Sex Offenses,175400,SEX OFFNS-SX MISCONDUCT/SECOND,Yes,No,No,1,3,24,2600,GRAVOIS AVE,,GRAVOIS,,,0,0,March2016.dta,2600 GRAVOIS AVE
586375.346136205,1018412.71194198,138,M,100.00000000000,A,1200 LOCUST ST,,67648,,PointAddress,1200 LOCUST ST,448987,16mar2016,2016,3,16,1513,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,LOCUST ST,,,CHRIST CHURCH CATHEDRAL,,0,0,March2016.dta,1200 LOCUST ST
-1.79769313486232e+308,-1.79769313486232e+308,139,U,0.00000000000,A,,,-1,,,6537 MOBILE CT,449145,17mar2016,2016,3,17,1800,March,2016,Other Offense,263299,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,Yes,No,No,1,2,42,6537,MOBILE CT,,MOBILE,,,0,0,March2016.dta,6537 MOBILE CT
574627.175840128,1006124.37706016,140,M,100.00000000000,A,3400 UTAH ST,,116660,,PointAddress,3400 UTAH ST,449151,17mar2016,2016,3,17,1830,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,3,25,3400,UTAH ST,,UTAH,,,0,0,March2016.dta,3400 UTAH ST
-1.79769313486232e+308,-1.79769313486232e+308,141,U,0.00000000000,A,,,-1,,,2600 GRAVOIS AVE,449172,17mar2016,2016,3,17,2038,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,3,24,2600,GRAVOIS AVE,,,,,0,0,March2016.dta,2600 GRAVOIS AVE
-1.79769313486232e+308,-1.79769313486232e+308,142,U,0.00000000000,A,,,-1,,,1400 LOCUST ST,449181,17mar2016,2016,3,17,2216,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,LOCUST ST,,LOCUST,,@NEW LIFE EVNGLSTC CNTR,0,0,March2016.dta,1400 LOCUST ST
583981.569002997,1018784.70973272,143,M,100.00000000000,A,1800 OLIVE ST,,10051,,PointAddress,1800 OLIVE ST,449360,19mar2016,2016,3,19,1156,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1800,OLIVE ST,,OLIVE,,REAR,0,0,March2016.dta,1800 OLIVE ST
586535.069652256,1018895.962735,144,M,100.00000000000,A,1200 WASHINGTON AVE,,4402,,PointAddress,1200 WASHINGTON AVE,449428,19mar2016,2016,3,19,2210,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1200,WASHINGTON AVE,,,,N 13TH ST / WASINGTON AVE,0,0,March2016.dta,1200 WASHINGTON AVE
-1.79769313486232e+308,-1.79769313486232e+308,145,U,0.00000000000,A,,,-1,,,1600 OLIVE ST,449676,22mar2016,2016,3,22,821,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1600,OLIVE ST,,,,CENTENARY CHURCH,0,0,March2016.dta,1600 OLIVE ST
583635.865153041,1018873.12559252,146,M,100.00000000000,A,1900 OLIVE ST,,10061,,PointAddress,1900 OLIVE ST,449692,22mar2016,2016,3,22,1239,March,2016,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,4,36,1900,OLIVE ST,,OLIVE,,@HEADQUARTERS,0,0,March2016.dta,1900 OLIVE ST
573062.840315159,1002014.53432254,147,M,100.00000000000,A,3934 S GRAND BLVD,,29591,,PointAddress,3934 S. GRAND BLVD,449824,23mar2016,2016,3,23,1445,March,2016,Other Assaults,91113,SIMPLE ASSAULT-ADULT/NO INJURY,Yes,No,No,1,3,16,3934,S. GRAND BLVD,,,CONOCO GAS STATION,,0,0,March2016.dta,3934 S. GRAND BLVD
-1.79769313486232e+308,-1.79769313486232e+308,148,U,0.00000000000,A,,,-1,,,1400 CHESTNUT ST,449925,24mar2016,2016,3,24,1025,March,2016,Sex Offenses,178200,SEX OFFNS-EXPOSURE/EXPOSING PERSON,Yes,No,No,1,4,36,1400,CHESTNUT ST,,CHESTNUT,,,0,0,March2016.dta,1400 CHESTNUT ST
-1.79769313486232e+308,-1.79769313486232e+308,149,U,0.00000000000,A,,,-1,,,2100 CONGRESS ST,449974,24mar2016,2016,3,24,1845,March,2016,Larceny,66701,LARCENY-BICYCLES UNDER $500,Yes,No,No,1,3,22,2100,CONGRESS ST,,,,ALLEYWAY,0,0,March2016.dta,2100 CONGRESS ST
